Name,Description,Primary database model,Secondary database models,DB-Engines Ranking Trend Chart,Website,Technical documentation,Developer,Initial release,Current release,License,License_info,Cloud-based only,DBaaS offerings (sponsored links),Implementation language,Server operating systems,Data scheme,Typing,XML support,Secondary indexes,SQL,APIs and other access methods,Supported programming languages,Server-side scripts,Triggers,Partitioning methods,Replication methods,MapReduce,Consistency concepts,Foreign keys,Transaction concepts,Concurrency,Durability,In-memory capabilities,User concepts
Alibaba Cloud AnalyticDB for PostgreSQL,"An online MPP (Massively Parallel Processing) data warehousing service based on,Greenplum",Relational DBMS,,"Score,0.81,Rank,#211,Overall,#100,Relational DBMS",www.alibabacloud.com/product/hybriddb-postgresql,www.alibabacloud.com/help/en/analyticdb-for-postgresql/latest/product-introduction-overview,Alibaba / Pivotal Software Inc. / PostgreSQL Global Development Group,2016.0,,commercial,,yes,,,hosted,yes,yes,yes,yes,yes,"JDBC,ODBC","C,Java,Perl,Python,R",yes,yes,Sharding,yes,no,Immediate Consistency,yes,ACID,yes,yes,no,fine grained access rights according to SQL-standard
Model 204,,Multivalue DBMS,,"Score,0.79,Rank,#212,Overall,#5,Multivalue DBMS",www.rocketsoftware.com/products/rocket-m204,,,1972.0,,commercial,,no,,,"HP Open VMS,z/OS",,,,,,,,,,,,,,,,,,,
BigchainDB,"BigchainDB is scalable blockchain database offering decentralization, immutability and native assets",Document store,,"Score,0.78,Rank,#213,Overall,#36,Document stores",www.bigchaindb.com,bigchaindb.readthedocs.io/en/latest,,2016.0,,Open Source,AGPL v3,no,,Python,Linux,schema-free,no,no,,no,"CLI Client,RESTful HTTP API","Go,Haskell,Java,JavaScript,Python,Ruby",,,Sharding,selectable replication factor,no,,no,,yes,"yes,with,MongoDB,ord,RethinkDB",,yes
Typesense,"A typo-tolerant, in-memory search engine optimized for instant search-as-you-type experiences and developer productivity",Search engine,,"Score,0.78,Rank,#214,Overall,#14,Search engines",typesense.org,typesense.org/docs,,2015.0,,Open Source,GPL V3,no,,C++,Linux,schema-free,yes,,yes,no,RESTful HTTP API,".Net,Clojure,Dart,Go,Java,JavaScript,Perl,PHP,Python,Ruby,Rust,Swift",no,,,Multi-source replication using RAFT,no,,no,no,yes,yes,yes,
eXist-db,,Native XML DBMS,,"Score,0.76,Rank,#215,Overall,#6,Native XML DBMS",exist-db.org,,,2000.0,,Open Source,L-GPL,no,,,,,,,,,,,,,,,,,,,,,,
Blazegraph,"High-performance graph database supporting Semantic Web (RDF/SPARQL) and Graph Database (tinkerpop3, blueprints, vertex-centric) APIs with scale-out and High Availability.","Graph DBMS,RDF store",,"Score,0.75,Rank,#216,Overall,#19,Graph DBMS,#8,RDF stores",blazegraph.com,wiki.blazegraph.com,Blazegraph,2006.0,"2.1.5, March 2019",Open Source,extended commercial license available,no,,Java,"Linux,OS X,Windows",schema-free,yes,,yes,SPARQL is used as query language,"Java API,RESTful HTTP API,SPARQL QUERY,SPARQL UPDATE,TinkerPop 3",".Net,C,C++,Java,JavaScript,PHP,Python,Ruby",yes,no,Sharding,yes,no,Immediate Consistency or Eventual Consistency depending on configuration,yes,ACID,yes,yes,,"Security and Authentication via Web Application Container (Tomcat, Jetty)"
Actian Vector,,Relational DBMS,,"Score,0.75,Rank,#217,Overall,#101,Relational DBMS",www.actian.com/analytic-database/vector-analytic-database,,,,"Vector 5.0, July 2016",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Datacom/DB,"RDBMS,for mainframes",Relational DBMS,,"Score,0.75,Rank,#218,Overall,#102,Relational DBMS",www.broadcom.com/products/mainframe/databases-database-mgmt/datacom,,Broadcom (formerly CA),1972.0,,commercial,,no,,,z/OS,yes,yes,,yes,yes,,,,,,,,,,,,,,
Northgate Reality,,Multivalue DBMS,,"Score,0.74,Rank,#219,Overall,#6,Multivalue DBMS",reality.necsws.com,,,1973.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
SciDB,DBMS built upon a multi-dimensional array data model,Multivalue DBMS,,"Score,0.74,Rank,#220,Overall,#7,Multivalue DBMS",paradigm4.com,paradigm4.atlassian.net/wiki/spaces/scidb/overview,Paradigm4,2008.0,,Open Source,,no,,,,,,,,,,,,,,,,,,,,,,
BoltDB,"An embedded,key-value store,for Go.",Key-value store,,"Score,0.73,Rank,#221,Overall,#31,Key-value stores",github.com/boltdb/bolt,,,2013.0,,Open Source,MIT License,no,,Go,"BSD,Linux,OS X,Solaris,Windows",schema-free,no,no,no,no,,Go,no,no,none,none,no,none,no,yes,yes,yes,no,no
Xapian,Open Source search engine library,Search engine,,"Score,0.73,Rank,#222,Overall,#15,Search engines",xapian.org,xapian.org/docs,,1986.0,"1.4.25, March 2024",Open Source,GPLv2,no,,C++,,,,,,,,,,,,,,,,,,,,
CrateDB,Distributed Database based on Lucene,"Document store,Spatial DBMS,Search engine,Time Series DBMS,Vector DBMS",Relational DBMS,"Score,0.69,Rank,#223,Overall,#37,Document stores,#5,Spatial DBMS,#16,Search engines,#18,Time Series DBMS,#11,Vector DBMS",cratedb.com,cratedb.com/docs,Crate,2013.0,"5.8.1, August 2024",Open Source,,no,,Java,"All Operating Systems, including Kubernetes with CrateDB Kubernetes Operator support","Flexible Schema (defined schema, partial schema, schema free)",yes,no,yes,"yes, but no triggers and constraints, and PostgreSQL compatibility","ADO.NET,JDBC,ODBC,PostgreSQL wire protocol,Prometheus Remote Read/Write,RESTful HTTP API",".NET,Erlang,Go,Java,JavaScript (Node.js),Perl,PHP,Python,R,Ruby,Scala",user defined functions (Javascript),no,Sharding,Configurable replication on table/partition-level,no,"Eventual Consistency,Read-after-write consistency on record level",no,no,yes,yes,no,rights management via user accounts
eXtremeDB,"Natively in-memory DBMS with options for persistency, high-availability and clustering","Relational DBMS,Time Series DBMS",,"Score,0.69,Rank,#224,Overall,#103,Relational DBMS,#19,Time Series DBMS",www.mcobject.com,www.mcobject.com/docs/extremedb.htm,McObject,2001.0,"8.2, 2021",commercial,,no,,C and C++,"AIX,HP-UX,Linux,macOS,Solaris,Windows",yes,yes,no,yes,yes,".NET Client API,JDBC,JNI,ODBC,Proprietary protocol,RESTful HTTP API",".Net,C,C#,C++,Java,Lua,Python,Scala",yes,yes,horizontal partitioning / sharding,"Active Replication Fabric™ for IoT,Multi-source replication,Source-replica replication",no,Immediate Consistency,yes,ACID,yes,yes,yes,
1010data,,Relational DBMS,,"Score,0.69,Rank,#225,Overall,#104,Relational DBMS",www.1010data.com,,,2000.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
RDF4J,"RDF4J is a Java framework for processing RDF data, supporting both memory-based and a disk-based storage.",RDF store,,"Score,0.68,Rank,#226,Overall,#9,RDF stores",rdf4j.org,rdf4j.org/documentation,"Since 2016 officially forked into an Eclipse project, former developer was Aduna Software.",2004.0,,Open Source,"Eclipse Distribution License (EDL), v1.0.",no,,Java,"Linux,OS X,Unix,Windows",yes,yes,,yes,no,"Java API,RIO,Sail API,SeRQL,Sesame REST HTTP Protocol,SPARQL","Java,PHP,Python",yes,yes,none,none,no,,,ACID,yes,yes,,no
WebSphere eXtreme Scale,An elastic highly scalable in-memory data grid,Key-value store,,"Score,0.67,Rank,#227,Overall,#32,Key-value stores",www.ibm.com/products/ibm-websphere-extreme-scale,,,2009.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,yes,
DBISAM,RDBMS mainly geared to Delphi and C++Builder application developers,Relational DBMS,,"Score,0.67,Rank,#228,Overall,#105,Relational DBMS",www.elevatesoft.com/products?category=dbisam,,"Elevate Software, Inc.",1998.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Objectivity/DB,,Object oriented DBMS,,"Score,0.66,Rank,#229,Overall,#8,Object oriented DBMS",objectivity.com/products/objectivitydb,,,1990.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
KeyDB,"An ultra-fast, open source,Key-value store,fully compatible with Redis API, modules, and protocols",Key-value store,,"Score,0.66,Rank,#230,Overall,#33,Key-value stores","github.com/Snapchat/KeyDB,keydb.dev",docs.keydb.dev,EQ Alpha Technology Ltd.,2019.0,,Open Source,BSD-3,no,,C++,Linux,schema-free,partial,no,yes,no,Proprietary protocol,"C,C#,C++,Clojure,Crystal,D,Dart,Elixir,Erlang,Fancy,Go,Haskell,Haxe,Java,JavaScript (Node.js),Lisp,Lua,MatLab,Objective-C,OCaml,Pascal,Perl,PHP,Prolog,Pure Data,Python,R,Rebol,Ruby,Rust,Scala,Scheme,Smalltalk,Swift,Tcl,Visual Basic",Lua,no,Sharding,"Multi-source replication,Source-replica replication",no,"Eventual Consistency,Strong eventual consistency with CRDTs",no,"Optimistic locking, atomic execution of commands blocks and scripts",yes,yes,yes,simple password-based access control and ACL
TypeDB,"TypeDB provides developers with an expressive, customizable type system to manage their data using an award-winning query language, TypeQL, while building on a high-performance, distributed architecture.","Graph DBMS,Object oriented DBMS,Relational DBMS",,"Score,0.65,Rank,#231,Overall,#20,Graph DBMS,#9,Object oriented DBMS,#106,Relational DBMS",typedb.com,typedb.com/docs,Vaticle,2016.0,"2.28.3, June 2024",Open Source,"GPL Version 3, commercial licenses available",no,,Java,"Linux,OS X,Windows",yes,yes,no,yes,no,"gRPC protocol,TypeDB Console (shell),TypeDB Studio (IDE)","All JVM based languages,C,C++,Java,JavaScript (Node.js),Python,Rust",no,no,no,Synchronous replication via raft,no,Immediate Consistency,no,ACID,yes,yes,no,yes
solidDB,,Relational DBMS,,"Score,0.65,Rank,#232,Overall,#107,Relational DBMS",teamblue.unicomsi.com/products/soliddb,,"Unicom Systems, Inc; IBM",1992.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
RisingWave,"A distributed,RDBMS,for stream processing, wire-compatible with,PostgreSQL",Relational DBMS,,"Score,0.63,Rank,#233,Overall,#108,Relational DBMS",www.risingwave.com/database,docs.risingwave.com/docs/current/intro,RisingWave Labs,2022.0,"1.2, September 2023",Open Source,Apache Version 2.0,no,,Rust,"Docker,Linux,macOS",yes,Standard SQL-types and JSON,no,yes,yes,"JDBC,PostgreSQL wire protocol","Go,Java,JavaScript (Node.js),Python",UDFs in Python or Java,no,,,no,,no,no,,yes,yes,Users and Roles
ObjectDB,,Object oriented DBMS,,"Score,0.63,Rank,#234,Overall,#10,Object oriented DBMS",www.objectdb.com,,,2010.0,"2.9.0, June 2024",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
SQream DB,"a GPU-based, columnar RDBMS for big data analytics workloads",Relational DBMS,,"Score,0.63,Rank,#235,Overall,#109,Relational DBMS",sqream.com,docs.sqream.com,SQream Technologies,2017.0,"2022.1.6, December 2022",commercial,,no,,"C++, CUDA, Haskell, Java, Scala",Linux,yes,"yes, ANSI Standard SQL Types",,no,yes,".Net,JDBC,ODBC","C++,Java,JavaScript (Node.js),Python",user defined functions in Python,no,horizontal and vertical partitioning,none,no,Immediate Consistency,no,ACID,yes,yes,,
KairosDB,"Distributed Time Series DBMS based on Cassandra or,H2",Time Series DBMS,,"Score,0.62,Rank,#236,Overall,#20,Time Series DBMS",github.com/kairosdb/kairosdb,kairosdb.github.io,,2013.0,"1.2.2, November 2018",Open Source,Apache 2.0,no,,Java,"Linux,OS X,Windows",schema-free,yes,no,no,no,"Graphite protocol,HTTP REST,Telnet API","Java,JavaScript,PHP,Python",no,no,Sharding,selectable replication factor,no,"Eventual Consistency,Immediate Consistency",no,no,yes,yes,no,simple password-based access control
FrontBase,,Relational DBMS,,"Score,0.62,Rank,#237,Overall,#110,Relational DBMS",www.frontbase.com,,,1993.0,"8.2.6, December 2015",commercial,free licenses,no,,,,,,,,,,,,,,,,,,,,,,
Graph Engine,"A distributed in-memory data processing engine, underpinned by a strongly-typed RAM store and a general distributed computation engine","Graph DBMS,Key-value store",,"Score,0.59,Rank,#238,Overall,#21,Graph DBMS,#34,Key-value stores",www.graphengine.io,www.graphengine.io/docs/manual,Microsoft,2010.0,,Open Source,MIT License,no,,.NET and C,.NET,yes,yes,no,,no,RESTful HTTP API,"C#,C++,F#,Visual Basic",yes,no,horizontal partitioning,,,,no,no,yes,optional: either by committing a write-ahead log (WAL) to the local persistent storage or by dumping the memory to a persistent storage,yes,
Vespa,"Vespa is a search engine and vector DBMS. It supports vector search (ANN), lexical search, and search in structured data.","Search engine,Vector DBMS",,"Score,0.59,Rank,#239,Overall,#17,Search engines,#12,Vector DBMS",vespa.ai,docs.vespa.ai,Yahoo,,,Open Source,Apache-2.0 license,no,,C++,Linux,,,,,,HTTP REST,Java,,,,,,,,,,,,
HarperDB,"HarperDB takes the ""stack"" out of ""tech stack"" by combining an ultra-fast document-style data store, in-memory cache, real-time message broker, and your application components into a single distributed technology.",Document store,,"Score,0.56,Rank,#240,Overall,#38,Document stores",www.harperdb.io,docs.harperdb.io/docs,HarperDB,2017.0,"3.1, August 2021",commercial,free community edition available,no,,Node.js,"Linux,OS X",dynamic schema,yes,no,yes,SQL-like data manipulation statements,"JDBC,ODBC,React Hooks,RESTful HTTP/JSON API,WebSocket",".Net,C,C#,C++,ColdFusion,D,Dart,Delphi,Erlang,Go,Haskell,Java,JavaScript (Node.js),Lisp,MatLab,Objective C,Perl,PHP,PowerShell,Prolog,Python,R,Ruby,Rust,Scala,Swift",Custom Functions,no,A table resides as a whole on one (or more) nodes in a cluster,yes,no,Immediate Consistency,no,Atomic execution of specific operations,yes,"yes, using,LMDB",yes,Access rights for users and roles
NexusDB,,Relational DBMS,,"Score,0.56,Rank,#241,Overall,#111,Relational DBMS",www.nexusdb.com,,,2003.0,"4.50.26, February 2021",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Apache Doris,"An MPP-based analytics DBMS embracing the,MySQL,protocol",Relational DBMS,,"Score,0.55,Rank,#242,Overall,#112,Relational DBMS","doris.apache.org,github.com/apache/doris",github.com/apache/doris/wiki,"Apache Software Foundation, originally contributed from Baidu",2017.0,"1.2.2, February 2023",Open Source,Apache Version 2.0,no,,Java,Linux,yes,yes,no,yes,yes,"JDBC,MySQL client",Java,user defined functions,no,horizontal partitioning,none,no,Immediate Consistency,no,,yes,yes,no,fine grained access rights according to SQL-standard
4store,,RDF store,,"Score,0.55,Rank,#243,Overall,#10,RDF stores",github.com/4store/4store,,,2009.0,,Open Source,GPLv3,no,,,,,,,,,,,,,,,,,,,,,,
R:BASE,,Relational DBMS,,"Score,0.55,Rank,#244,Overall,#113,Relational DBMS",www.rbase.com,,,1981.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Splice Machine,"Open-Source SQL RDBMS for Operational and Analytical use cases with native Machine Learning, powered by Hadoop and Spark",Relational DBMS,,"Score,0.54,Rank,#245,Overall,#114,Relational DBMS",splicemachine.com,splicemachine.com/how-it-works,Splice Machine,2014.0,"3.1, March 2021",Open Source,"AGPL 3.0, commercial license available",no,,Java,"Linux,OS X,Solaris,Windows",yes,yes,,yes,yes,"JDBC,Native Spark Datasource,ODBC","C#,C++,Java,JavaScript (Node.js),Python,R,Scala",yes,yes,"Shared Nothhing Auto-Sharding, Columnar Partitioning","Multi-source replication,Source-replica replication","Yes, via Full Spark Integration",Immediate Consistency,yes,ACID,"yes, multi-version concurrency control (MVCC)",yes,yes,"Access rights for users, groups and roles according to SQL-standard"
Percona Server for MongoDB,A drop-in replacement for MongoDB Community Edition with enterprise-grade features.,Document store,,"Score,0.54,Rank,#246,Overall,#39,Document stores",www.percona.com/mongodb/software/percona-server-for-mongodb,docs.percona.com/percona-distribution-for-mongodb,Percona,2015.0,"3.4.10-2.10, November 2017",Open Source,GPL Version 2,no,,C++,Linux,schema-free,yes,no,yes,no,proprietary protocol using JSON,"Actionscript,C,C#,C++,Clojure,ColdFusion,D,Dart,Delphi,Erlang,Go,Groovy,Haskell,Java,JavaScript,Lisp,Lua,MatLab,Perl,PHP,PowerShell,Prolog,Python,R,Ruby,Scala,Smalltalk",JavaScript,no,Sharding,Source-replica replication,yes,"Eventual Consistency,Immediate Consistency",no,no,yes,yes,yes,Access rights for users and roles
SQL.JS,"Port of,SQLite,to JavaScript",Relational DBMS,,"Score,0.54,Rank,#247,Overall,#115,Relational DBMS",sql.js.org,sql.js.org/documentation/index.html,Alon Zakai,2012.0,,Open Source,,no,,JavaScript,"server-less, requires a JavaScript environment (browser, Node.js)",yes,yes,no,,yes,JavaScript API,JavaScript,no,no,none,none,no,none,yes,ACID,,no,yes,no
Scalaris,,Key-value store,,"Score,0.51,Rank,#248,Overall,#35,Key-value stores",scalaris.zib.de,,,2010.0,,Open Source,Apache Version 2,no,,,,,,,,,,,,,,,,,,,,,,
Hibari,,Key-value store,,"Score,0.51,Rank,#249,Overall,#36,Key-value stores",github.com/hibari/hibari,hibari.github.io/hibari-doc,,2005.0,,Open Source,Apache Version 2,no,,,,,,,,,,,,,,,,,,,,,,
Perst,,Object oriented DBMS,,"Score,0.49,Rank,#250,Overall,#11,Object oriented DBMS",www.mcobject.com/perst,,,2003.0,,Open Source,commercial license available,no,,,,,,,,,,,,,,,,,,,,,,
LokiJS,In-memory JavaScript DBMS,Document store,,"Score,0.49,Rank,#251,Overall,#40,Document stores",github.com/techfort/LokiJS,techfort.github.io/LokiJS,,2014.0,,Open Source,,no,,JavaScript,"server-less, requires a JavaScript environment (browser, Node.js)",schema-free,no,no,yes,no,JavaScript API,JavaScript,View functions in JavaScript,yes,none,none,yes,none,no,no,,yes,yes,no
atoti,"An in-memory,DBMS,combining transactional and analytical processing to handle the aggregation of ever-changing data.",Object oriented DBMS,,"Score,0.49,Rank,#252,Overall,#12,Object oriented DBMS",atoti.io,docs.atoti.io,ActiveViam,,,commercial,free versions available,no,,Java,,,,,,Multidimensional Expressions (MDX),,,Python,,"Sharding, horizontal partitioning",,no,,,,"yes, multi-version concurrency control (MVCC)",,yes,
GemStone/S,,Object oriented DBMS,,"Score,0.49,Rank,#253,Overall,#13,Object oriented DBMS",gemtalksystems.com,,,1986.0,64 Bit 3.3.3,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
MapDB,,Key-value store,,"Score,0.48,Rank,#254,Overall,#37,Key-value stores",mapdb.org,,,2002.0,,Open Source,Apache Version 2,no,,Java,,,,,,,,,,,,,,,,,,,,
Kinetica,Fully vectorized database across both GPUs and CPUs,Relational DBMS,"Spatial DBMS,Time Series DBMS","Score,0.47,Rank,#255,Overall,#116,Relational DBMS",www.kinetica.com,docs.kinetica.com,Kinetica,2012.0,"7.1, August 2021",commercial,,no,,"C, C++",Linux,yes,yes,no,yes,SQL-like DML and DDL statements,"JDBC,ODBC,RESTful HTTP API","C++,Java,JavaScript (Node.js),Python",user defined functions,yes,Sharding,Source-replica replication,no,Immediate Consistency or Eventual Consistency depending on configuration,yes,no,yes,yes,yes,Access rights for users and roles on table level
AlaSQL,JavaScript DBMS library,"Document store,Relational DBMS",,"Score,0.47,Rank,#256,Overall,#41,Document stores,#117,Relational DBMS",alasql.org,github.com/AlaSQL/alasql,Andrey Gershun & Mathias R. Wulff,2014.0,,Open Source,MIT-License,no,,JavaScript,"server-less, requires a JavaScript environment (browser, Node.js)",schema-free,no,no,no,"Close to SQL99, but no user access control, stored procedures and host language bindings.",JavaScript API,JavaScript,no,yes,none,none,no,none,yes,yes,,yes,yes,no
