Name,Description,Primary database model,Secondary database models,DB-Engines Ranking Trend Chart,Website,Technical documentation,Developer,Initial release,Current release,License,License_info,Cloud-based only,DBaaS offerings (sponsored links),Implementation language,Server operating systems,Data scheme,Typing,XML support,Secondary indexes,SQL,APIs and other access methods,Supported programming languages,Server-side scripts,Triggers,Partitioning methods,Replication methods,MapReduce,Consistency concepts,Foreign keys,Transaction concepts,Concurrency,Durability,In-memory capabilities,User concepts
CrateDB,Distributed Database based on Lucene,"Document store,Time Series DBMS","Relational DBMS,Search engine","Score,0.96,Rank,#234,Overall,#35,Document stores,#17,Time Series DBMS",crate.io,crate.io/-docs,Crate,2013.0,,Open Source,,no,"CrateDB Cloud,: a distributed SQL database that spreads data and processing across an elastic cluster of shared nothing nodes. CrateDB Cloud enables data insights at scale on Microsoft Azure, AWS and Google Cloud Platform.",Java,"All Operating Systems, including Kubernetes with CrateDB Kubernetes Operator support","Flexible Schema (defined schema, partial schema, schema free)",yes,no,yes,"yes, but no triggers and constraints, and PostgreSQL compatibility","ADO.NET,JDBC,ODBC,PostgreSQL wire protocol,Prometheus Remote Read/Write,RESTful HTTP API",".NET,Erlang,Go,Java,JavaScript (Node.js),Perl,PHP,Python,R,Ruby,Scala",user defined functions (Javascript),no,Sharding,Configurable replication on table/partition-level,no,"Eventual Consistency,Read-after-write consistency on record level",no,no,yes,yes,no,rights management via user accounts
SQream DB,"a GPU-based, columnar RDBMS for big data analytics workloads",Relational DBMS,,"Score,0.96,Rank,#235,Overall,#108,Relational DBMS",sqream.com,docs.sqream.com,SQream Technologies,2017.0,"2022.1.6, December 2022",commercial,,no,,"C++, CUDA, Haskell, Java, Scala",Linux,yes,"yes, ANSI Standard SQL Types",,no,yes,".Net,JDBC,ODBC","C++,Java,JavaScript (Node.js),Python",user defined functions in Python,no,horizontal and vertical partitioning,none,no,Immediate Consistency,no,ACID,yes,yes,,
KairosDB,"Distributed Time Series DBMS based on,Cassandra,or,H2",Time Series DBMS,,"Score,0.95,Rank,#236,Overall,#18,Time Series DBMS",github.com/kairosdb/kairosdb,kairosdb.github.io,,2013.0,"1.2.2, November 2018",Open Source,Apache 2.0,no,,Java,"Linux,OS X,Windows",schema-free,yes,no,no,no,"Graphite protocol,HTTP REST,Telnet API","Java,JavaScript,PHP,Python",no,no,Sharding,selectable replication factor,no,"Eventual Consistency,Immediate Consistency",no,no,yes,yes,no,simple password-based access control
Kinetica,Fully vectorized database across both GPUs and CPUs,Relational DBMS,"Spatial DBMS,Time Series DBMS","Score,0.93,Rank,#237,Overall,#109,Relational DBMS",www.kinetica.com,www.kinetica.com/docs,Kinetica,2012.0,"7.1, August 2021",commercial,,no,,"C, C++",Linux,yes,yes,no,yes,SQL-like DML and DDL statements,"JDBC,ODBC,RESTful HTTP API","C++,Java,JavaScript (Node.js),Python",user defined functions,yes,Sharding,Source-replica replication,no,Immediate Consistency or Eventual Consistency depending on configuration,yes,no,yes,yes,yes,Access rights for users and roles on table level
FrontBase,,Relational DBMS,,"Score,0.93,Rank,#238,Overall,#110,Relational DBMS",www.frontbase.com,,,1993.0,"8.2.6, December 2015",commercial,free licenses,no,,,,,,,,,,,,,,,,,,,,,,
eXtremeDB,"Natively in-memory DBMS with options for persistency, high-availability and clustering","Relational DBMS,Time Series DBMS",,"Score,0.91,Rank,#239,Overall,#111,Relational DBMS,#19,Time Series DBMS",www.mcobject.com,www.mcobject.com/docs/extremedb.htm,McObject,2001.0,"8.2, 2021",commercial,,no,,C and C++,"AIX,HP-UX,Linux,macOS,Solaris,Windows",yes,yes,no,yes,yes,".NET Client API,JDBC,JNI,ODBC,Proprietary protocol,RESTful HTTP API",".Net,C,C#,C++,Java,Lua,Python,Scala",yes,yes,horizontal partitioning / sharding,"Active Replication Fabric™ for IoT,Multi-source replication,Source-replica replication",no,Immediate Consistency,yes,ACID,yes,yes,yes,
Graph Engine,"A distributed in-memory data processing engine, underpinned by a strongly-typed RAM store and a general distributed computation engine","Graph DBMS,Key-value store",,"Score,0.91,Rank,#240,Overall,#19,Graph DBMS,#36,Key-value stores",www.graphengine.io,www.graphengine.io/docs/manual,Microsoft,2010.0,,Open Source,MIT License,no,,.NET and C,.NET,yes,yes,no,,no,RESTful HTTP API,"C#,C++,F#,Visual Basic",yes,no,horizontal partitioning,,,,no,no,yes,optional: either by committing a write-ahead log (WAL) to the local persistent storage or by dumping the memory to a persistent storage,yes,
Datacom/DB,"RDBMS,for mainframes",Relational DBMS,,"Score,0.91,Rank,#241,Overall,#112,Relational DBMS",www.broadcom.com/products/mainframe/databases-database-mgmt/datacom,,Broadcom (formerly CA),1972.0,,commercial,,no,,,z/OS,yes,yes,,yes,yes,,,,,,,,,,,,,,
R:BASE,,Relational DBMS,,"Score,0.90,Rank,#242,Overall,#113,Relational DBMS",www.rbase.com,,,1981.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Vald,Vald is a distributed vector DBMS.,Vector DBMS,,"Score,0.90,Rank,#243,Overall,#6,Vector DBMS",vald.vdaas.org,vald.vdaas.org/docs,,,,Open Source,Apache-2.0 license,no,,,,,,,,,,,,,,,,,,,,,,
Typesense,"A typo-tolerant, in-memory search engine optimized for instant search-as-you-type experiences and developer productivity",Search engine,,"Score,0.89,Rank,#244,Overall,#15,Search engines",typesense.org,typesense.org/docs,,2015.0,,Open Source,GPL V3,no,,C++,Linux,schema-free,yes,,yes,no,RESTful HTTP API,".Net,Clojure,Dart,Go,Java,JavaScript,Perl,PHP,Python,Ruby,Rust,Swift",no,,,Multi-source replication using RAFT,no,,no,no,yes,yes,yes,
Scalaris,,Key-value store,,"Score,0.89,Rank,#245,Overall,#37,Key-value stores",scalaris.zib.de,,,2010.0,,Open Source,Apache Version 2,no,,,,,,,,,,,,,,,,,,,,,,
VistaDB,,Relational DBMS,,"Score,0.88,Rank,#246,Overall,#114,Relational DBMS",vistadb.com,,Gibraltar Software,2008.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
SearchBlox,,Search engine,,"Score,0.87,Rank,#247,Overall,#16,Search engines",www.searchblox.com,,,2003.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
ModeShape,,Content store,,"Score,0.86,Rank,#248,Overall,#2,Content stores",modeshape.jboss.org,,,2010.0,,Open Source,Apache Version 2,no,,,,,,,,,,,,,,,,,,,,,,
KeyDB,"An ultra-fast, open source,Key-value store,fully compatible with Redis API, modules, and protocols",Key-value store,,"Score,0.85,Rank,#249,Overall,#38,Key-value stores","github.com/JohnSully/KeyDB,keydb.dev",docs.keydb.dev,EQ Alpha Technology Ltd.,2019.0,,Open Source,BSD-3,no,,C++,Linux,schema-free,partial,no,yes,no,Proprietary protocol,"C,C#,C++,Clojure,Crystal,D,Dart,Elixir,Erlang,Fancy,Go,Haskell,Haxe,Java,JavaScript (Node.js),Lisp,Lua,MatLab,Objective-C,OCaml,Pascal,Perl,PHP,Prolog,Pure Data,Python,R,Rebol,Ruby,Rust,Scala,Scheme,Smalltalk,Swift,Tcl,Visual Basic",Lua,no,Sharding,"Multi-source replication,Source-replica replication",no,"Eventual Consistency,Strong eventual consistency with CRDTs",no,"Optimistic locking, atomic execution of commands blocks and scripts",yes,yes,yes,simple password-based access control and ACL
SurrealDB,"A fully ACID transactional, developer-friendly, multi-model,DBMS","Document store,Graph DBMS",,"Score,0.85,Rank,#250,Overall,#36,Document stores,#20,Graph DBMS",surrealdb.com,surrealdb.com/docs,SurrealDB Ltd,2022.0,,Open Source,,no,,Rust,"Linux,macOS,Windows",schema-free,yes,,,SQL-like query language,"GraphQL,RESTful HTTP API,WebSocket","Deno,Go,JavaScript (Node.js),Rust",,,,,no,,,ACID,yes,yes,,"yes, based on authentication and database rules"
Starcounter,,Object oriented DBMS,,"Score,0.85,Rank,#251,Overall,#12,Object oriented DBMS",starcounter.com,,,2006.0,"2.3.2.930, April 2018",commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Apache Pinot,"Realtime distributed OLAP datastore, designed to answer OLAP queries with low latency",Relational DBMS,,"Score,0.84,Rank,#252,Overall,#115,Relational DBMS",pinot.apache.org,docs.pinot.apache.org,Apache Software Foundation and contributors,2015.0,"0.11.0, September 2022",Open Source,Apache Version 2.0,no,,Java,All OS with a Java JDK11 or higher,yes,yes,,,SQL-like query language,JDBC,"Go,Java,Python",,,horizontal partitioning,,,,,,,,,
Splice Machine,"Open-Source SQL RDBMS for Operational and Analytical use cases with native Machine Learning, powered by Hadoop and Spark",Relational DBMS,,"Score,0.83,Rank,#253,Overall,#116,Relational DBMS",splicemachine.com,doc.splicemachine.com,Splice Machine,2014.0,"3.1, March 2021",Open Source,"AGPL 3.0, commercial license available",no,,Java,"Linux,OS X,Solaris,Windows",yes,yes,,yes,yes,"JDBC,Native Spark Datasource,ODBC","C#,C++,Java,JavaScript (Node.js),Python,R,Scala",yes,yes,"Shared Nothhing Auto-Sharding, Columnar Partitioning","Multi-source replication,Source-replica replication","Yes, via Full Spark Integration",Immediate Consistency,yes,ACID,"yes, multi-version concurrency control (MVCC)",yes,yes,"Access rights for users, groups and roles according to SQL-standard"
Postgres-XL,Based on PostgreSQL enhanced with MPP and write-scale-out cluster features,Relational DBMS,"Document store,Spatial DBMS","Score,0.83,Rank,#254,Overall,#117,Relational DBMS",www.postgres-xl.org,www.postgres-xl.org/documentation,,2014.0,"10 R1, October 2018",Open Source,Mozilla public license,no,,C,"Linux,macOS",yes,yes,yes,yes,yes,"ADO.NET,JDBC,native C library,ODBC,streaming API for large objects",".Net,C,C++,Delphi,Erlang,Java,JavaScript (Node.js),Perl,PHP,Python,Tcl",user defined functions,yes,horizontal partitioning,,no,Immediate Consistency,yes,ACID,yes,yes,no,fine grained access rights according to SQL-standard
AlaSQL,JavaScript DBMS library,"Document store,Relational DBMS",,"Score,0.81,Rank,#255,Overall,#37,Document stores,#118,Relational DBMS",alasql.org,github.com/agershun/alasql,Andrey Gershun & Mathias R. Wulff,2014.0,,Open Source,MIT-License,no,,JavaScript,"server-less, requires a JavaScript environment (browser, Node.js)",schema-free,no,no,no,"Close to SQL99, but no user access control, stored procedures and host language bindings.",JavaScript API,JavaScript,no,yes,none,none,no,none,yes,yes,,yes,yes,no
4store,,RDF store,,"Score,0.81,Rank,#256,Overall,#10,RDF stores",github.com/4store/4store,,,2009.0,,Open Source,GPLv3,no,,,,,,,,,,,,,,,,,,,,,,
LokiJS,In-memory JavaScript DBMS,Document store,,"Score,0.80,Rank,#257,Overall,#38,Document stores",github.com/techfort/LokiJS,techfort.github.io/LokiJS,,2014.0,,Open Source,,no,,JavaScript,"server-less, requires a JavaScript environment (browser, Node.js)",schema-free,no,no,yes,no,JavaScript API,JavaScript,View functions in JavaScript,yes,none,none,yes,none,no,no,,yes,yes,no
Objectivity/DB,,Object oriented DBMS,,"Score,0.80,Rank,#258,Overall,#13,Object oriented DBMS",objectivity.com/products/objectivitydb,,,1990.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Strabon,,RDF store,,"Score,0.79,Rank,#259,Overall,#11,RDF stores",www.strabon.di.uoa.gr,,,2011.0,,Open Source,Mozilla public license,no,,,,,,,,,,,,,,,,,,,,,,
ITTIA,Edge Time Series DBMS with Real-Time Stream Processing,Time Series DBMS,Relational DBMS,"Score,0.79,Rank,#260,Overall,#20,Time Series DBMS",www.ittia.com,,ITTIA L.L.C.,2007.0,8.7,commercial,,no,,C and C++,"Linux,Windows",Fixed schema,Float/Blob/Integer/String/Unicode/Date/Time/Timestamp/Interval,no,yes,yes,"JDBC,ODBC,RESTful HTTP API,WebSocket","C,C++,JavaScript (Node.js),Python",yes,no,,yes,no,,yes,yes,"yes, multi-version concurrency control (MVCC)",yes,yes,Database file passwords
GemStone/S,,Object oriented DBMS,,"Score,0.76,Rank,#261,Overall,#14,Object oriented DBMS",gemtalksystems.com,,,1986.0,64 Bit 3.3.3,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Percona Server for MongoDB,A drop-in replacement for MongoDB Community Edition with enterprise-grade features.,Document store,,"Score,0.76,Rank,#262,Overall,#39,Document stores",www.percona.com/software/mongodb/percona-server-for-mongodb,www.percona.com/doc/percona-server-for-mongodb/LATEST/index.html,Percona,2015.0,"3.4.10-2.10, November 2017",Open Source,GPL Version 2,no,,C++,Linux,schema-free,yes,no,yes,no,proprietary protocol using JSON,"Actionscript,C,C#,C++,Clojure,ColdFusion,D,Dart,Delphi,Erlang,Go,Groovy,Haskell,Java,JavaScript,Lisp,Lua,MatLab,Perl,PHP,PowerShell,Prolog,Python,R,Ruby,Scala,Smalltalk",JavaScript,no,Sharding,Source-replica replication,yes,"Eventual Consistency,Immediate Consistency",no,no,yes,yes,yes,Access rights for users and roles
Apache IoTDB,"An IoT native database with high performance for data management and analysis, deployable on the edge and the cloud and integrated with Hadoop, Spark and Flink",Time Series DBMS,,"Score,0.76,Rank,#263,Overall,#21,Time Series DBMS",iotdb.apache.org,iotdb.apache.org/UserGuide/Master/QuickStart/QuickStart.html,Apache Software Foundation,2018.0,"1.1.0, April 2023",Open Source,Apache Version 2.0,no,,Java,All OS with a Java VM (>= 1.8),yes,yes,no,yes,SQL-like query language,"JDBC,Native API","C,C#,C++,Go,Java,Python,Scala",yes,yes,horizontal partitioning (by time range) + vertical partitioning (by deviceId),selectable replication methods; using Raft/IoTConsensus algorithm to ensure strong/eventual data consistency among multiple replicas,Integration with Hadoop and Spark,"Eventual Consistency,Strong Consistency with Raft",no,no,yes,yes,yes,yes
Redland,A set of free software C libraries that provide support for the Resource Description Framework (RDF),RDF store,,"Score,0.76,Rank,#264,Overall,#12,RDF stores",librdf.org,,,2000.0,,Open Source,"Multi License (LGPL, GPLv2, Apache V2)",no,,,,,,,,,,,,,,,,,,,,,,
Kingbase,"An enterprise-class,RDBMS,compatible with PostgreSQL and Oracle and widely used in China.",Relational DBMS,"Document store,Spatial DBMS","Score,0.75,Rank,#265,Overall,#119,Relational DBMS",www.kingbase.com.cn,bbs.kingbase.com.cn/chess_wenku-index.html,BeiJing KINGBASE Information technologies inc.,1999.0,"V8.0, August 2021",commercial,,no,,C and Java,"Linux,Windows",yes,yes,yes,yes,Standard with numerous extensions,"ADO.NET,gokb,JDBC,kdbndp,ODBC,PDI,PDO,Pro*C,psycopg2,QT",".Net,C,C++,Go,Java,JavaScript (Node.js),Perl,PHP,Python",user defined functions,yes,"horizontal partitioning (by range, list and hash) and vertical partitioning",yes,no,Immediate Consistency,yes,ACID,yes,yes,,fine grained access rights according to SQL-standard
Rasdaman,Extends standard RDBMS with efficient handling of multi-dimensional arrays,Multivalue DBMS,,"Score,0.75,Rank,#266,Overall,#9,Multivalue DBMS",www.rasdaman.org,,,1998.0,"rasdaman v9.8.1, July 2019",Open Source,extended commercial license available,no,,,,,,,,,,,,,,,,,,,,,,
Heroic,"Time Series DBMS built at Spotify based on,Cassandra,or,Google Cloud Bigtable,, and,ElasticSearch",Time Series DBMS,,"Score,0.74,Rank,#267,Overall,#22,Time Series DBMS",spotify.github.io/heroic/#!/index,spotify.github.io/heroic/#!/docs/overview,Spotify,2014.0,,Open Source,Apache 2.0,no,,Java,,schema-free,yes,no,yes,no,"HQL (Heroic Query Language, a JSON-based language),HTTP API",,no,no,Sharding,yes,no,"Eventual Consistency,Immediate Consistency",no,no,yes,yes,no,
Alibaba Cloud MaxCompute,"MaxCompute (previously known as ODPS) is a general purpose, fully managed, multi-tenancy data processing platform for large-scale data warehousing",Relational DBMS,,"Score,0.72,Rank,#268,Overall,#120,Relational DBMS",www.alibabacloud.com/product/maxcompute,www.alibabacloud.com/help/product/27797.htm,Alibaba,2016.0,,commercial,,yes,,,hosted,yes,yes,no,no,SQL-like query language,"Fluentd,Flume,MaxCompute Console",Java,user defined functions,no,Sharding,yes,yes,Immediate Consistency,no,no,yes,yes,no,Access rights for users and roles
Jade,,Object oriented DBMS,,"Score,0.72,Rank,#269,Overall,#15,Object oriented DBMS",www.jadeworld.com/developer-center,www.jadeworld.com/developer-center/resource-library,,1996.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Trafodion,Transactional SQL-on-Hadoop DBMS,Relational DBMS,,"Score,0.70,Rank,#270,Overall,#121,Relational DBMS",trafodion.apache.org,trafodion.apache.org,"Apache Software Foundation, originally developed by HP",2014.0,"2.3.0, February 2019",Open Source,Apache 2.0,no,,"C++, Java",Linux,yes,yes,no,yes,yes,"ADO.NET,JDBC,ODBC",All languages supporting JDBC/ODBC/ADO.Net,Java Stored Procedures,no,Sharding,"yes, via,HBase",yes,Immediate Consistency,yes,ACID,yes,yes,no,fine grained access rights according to SQL-standard
InfiniteGraph,,Graph DBMS,,"Score,0.70,Rank,#271,Overall,#21,Graph DBMS",objectivity.com/infinitegraph,,,2010.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Sequoiadb,NewSQL database with distributed OLTP and SQL,"Document store,Relational DBMS",,"Score,0.70,Rank,#272,Overall,#40,Document stores,#122,Relational DBMS",www.sequoiadb.com,www.sequoiadb.com/en/index.php?m=Files&a=index,Sequoiadb Ltd.,2013.0,,Open Source,Server: AGPL; Client: Apache V2,no,,C++,Linux,schema-free,yes,no,yes,SQL-like query language,proprietary protocol using JSON,".Net,C++,Java,PHP,Python",JavaScript,no,Sharding,Source-replica replication,no,Eventual Consistency,no,Document is locked during a transaction,yes,yes,no,simple password-based access control
Lovefield,"Embeddable,relational database,for web apps written in pure JavaScript",Relational DBMS,,"Score,0.69,Rank,#273,Overall,#123,Relational DBMS",google.github.io/lovefield,github.com/google/lovefield/blob/master/docs/spec_index.md,Google,2014.0,"2.1.12, February 2017",Open Source,Apache 2.0,no,,JavaScript,"server-less, requires a JavaScript environment (browser, Node.js)",yes,yes,no,yes,SQL-like query language,,JavaScript,no,Using read-only observers,none,none,no,,yes,ACID,yes,"yes, by using IndexedDB or the cloud service,Firebase Realtime Database",yes,no
Databend,"An open-source, elastic, and workload-aware cloud data warehouse designed to meet businesses' massive-scale analytics needs at low cost and with low complexity",Relational DBMS,,"Score,0.69,Rank,#274,Overall,#124,Relational DBMS",databend.rs,databend.rs/doc,Databend Labs,2021.0,"1.0.59, April 2023",Open Source,Apache Version 2.0,no,,Rust,"hosted,Linux,macOS",yes,yes,no,no,yes,"CLI Client,JDBC,RESTful HTTP API","Go,Java,JavaScript (Node.js),Python,Rust",no,no,none,none,no,Immediate Consistency,no,yes,yes,yes,,"Users with fine-grained authorization concept, user roles"
Raima Database Manager,"RDBMS with a small footprint, either embedded into an application or used as a database server","Relational DBMS,Time Series DBMS",,"Score,0.69,Rank,#275,Overall,#125,Relational DBMS,#23,Time Series DBMS",raima.com,docs.raima.com,Raima Inc.,1984.0,"15, June 2021",commercial,,no,,C,"Android,HP-UX,Integrity RTOS,iOS,Linux,OS X,QNX,Solaris,VxWorks,Windows",yes,yes,no,yes,yes,"ADO.NET,JDBC,ODBC,RESTful HTTP API",".Net,C,C++,Objective-C,PL/SQL",yes,yes,horizontal partitioning,Source-replica replication,no,Immediate Consistency or Eventual Consistency depending on configuration,yes,ACID,"yes, multi-version concurrency control (MVCC)",yes,yes,no
Tajo,SQL on Hadoop,Relational DBMS,,"Score,0.69,Rank,#276,Overall,#126,Relational DBMS",tajo.apache.org,,Apache Software Foundation,2012.0,,Open Source,Apache Version 2,no,,,,,,,,,,,,,,,,,,,,,,
